ruleID,message,sentence,replacements,offsetInContext,context,offset,errorLength,category,ruleIssueType,Dataset_ID,Dataset_Name,Dataset_Long_Name
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Scatterometer observations for Metop-B and Metop-C ASCAT and their collocated European Centre for Medium-Range Weather Forecasts (ECMWF) model variables are used to calculate temporally-averaged difference fields.,"['Metric', 'Topic', 'Melodic', 'Meteoric', 'Mitotic', 'Myopic', 'Meiotic', 'Ectopic']",43,...tterometer observations for Metop-B and Metop-C ASCAT and their collocated European Cen...,163,7,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Scatterometer observations for Metop-B and Metop-C ASCAT and their collocated European Centre for Medium-Range Weather Forecasts (ECMWF) model variables are used to calculate temporally-averaged difference fields.,"['ASCOT', 'ACAT', 'SCAT', 'AS CAT', 'ASC AT', 'ASCAP']",43,...er observations for Metop-B and Metop-C ASCAT and their collocated European Centre fo...,171,5,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake. ‘Centre’ is British English.,Scatterometer observations for Metop-B and Metop-C ASCAT and their collocated European Centre for Medium-Range Weather Forecasts (ECMWF) model variables are used to calculate temporally-averaged difference fields.,['Center'],43,...p-C ASCAT and their collocated European Centre for Medium-Range Weather Forecasts (ECM...,207,6,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Scatterometer observations for Metop-B and Metop-C ASCAT and their collocated European Centre for Medium-Range Weather Forecasts (ECMWF) model variables are used to calculate temporally-averaged difference fields.,['ECM WF'],43,...tre for Medium-Range Weather Forecasts (ECMWF) model variables are used to calculate ...,250,5,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,These fields are used to correct for persistent biases in hourly ECMWF operational model fields.,['ECM WF'],43,...correct for persistent biases in hourly ECMWF operational model fields. The product p...,399,5,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"CMEMS 2022  While the CMEMS data is available hourly, this CMAP dataset includes a subset of the available hours: 0h, 6h, 12h, and 18h","['CME MS', 'CEMS']",43,"...ifference are included in the product."" CMEMS 2022  While the CMEMS data is available...",638,5,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
WHITESPACE_RULE,Possible typo: you repeated a whitespace,"CMEMS 2022  While the CMEMS data is available hourly, this CMAP dataset includes a subset of the available hours: 0h, 6h, 12h, and 18h",[' '],43,"...are included in the product."" CMEMS 2022  While the CMEMS data is available hourly...",648,2,TYPOGRAPHY,whitespace,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"CMEMS 2022  While the CMEMS data is available hourly, this CMAP dataset includes a subset of the available hours: 0h, 6h, 12h, and 18h","['CME MS', 'CEMS']",43,"... in the product."" CMEMS 2022  While the CMEMS data is available hourly, this CMAP dat...",660,5,TYPOS,misspelling,507,Wind_NRT_hourly,Global Ocean Hourly Sea Surface Wind and Stress
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Water samples were collected on the UW School of Oceanography undergraduate senior thesis cruise via Niskin bottles mounted to a CTD rosette.,['Ni skin'],43,... undergraduate senior thesis cruise via Niskin bottles mounted to a CTD rosette.  The ...,192,6,TYPOS,misspelling,506,TN398_nutr,TN398 Surface Nutrient Concentrations
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Near-surface temperature and salinity data for the UW School of Oceanography undergraduate senior thesis cruise were acquired in December 2021 along a transect from Honolulu to San Diego through the use of a thermosalinograph (THSL) system aboard the research vessel R/V Thompson.,[],43,...olulu to San Diego through the use of a thermosalinograph (THSL) system aboard the research vesse...,208,17,TYPOS,misspelling,505,TN398_uw_tsg,TN398 Underway Thermosalinograph Data
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains water column data collected via CTD/rosette profiles taken on the SCOPE Gradients 1 (KOK1606) oceanographic research cruise in the Northeast Pacific Ocean, averaged at every Niskin bottle trip.",['Ni skin'],43,"...theast Pacific Ocean, averaged at every Niskin bottle trip. The SCOPE-Gradients progra...",196,6,TYPOS,misspelling,504,KOK1606_Gradients1,2016 SCOPE Gradients Water Column Data
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains water column data collected via CTD/rosette profiles taken on the SCOPE Gradients 2 cruise in the Northeast Pacific Ocean, averaged at every Niskin bottle trip.",['Ni skin'],43,"...theast Pacific Ocean, averaged at every Niskin bottle trip. The SCOPE-Gradients progra...",163,6,TYPOS,misspelling,503,MGL1704_Gradients2,2017 SCOPE Gradients Water Column Data
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"This dataset contains water column data collected via CTD/rosette profiles taken on the SCOPE Gradients 4 cruise, averaged at every Niskin bottle trip.",['Ni skin'],43,"...E Gradients 4 cruise, averaged at every Niskin bottle trip. The SCOPE-Gradients progra...",132,6,TYPOS,misspelling,501,TN397_Gradients4,"2021 SCOPE Gradients, Water Column Data"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,['Institute'],43,...dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitatio...,328,8,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,"['Français', 'Francis', 'Francois', 'François', 'franchise', 'Frances', 'Frankie', 'francs', 'fracas', 'Francoise', 'Franglais', 'Francoist', 'Françoise']",43,...as retrieved from the IFREMER (Institut français de recherche pour lexploitation de la m...,337,8,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
EN_DIACRITICS_REPLACE,"‘recherche’ is an imported foreign name or expression, which originally has a diacritic.",This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,['recherché'],43,... from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data ...,349,9,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,"['exploitation', 'l exploitation', 'sexploitation']",43,...ER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site. ...,364,13,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,['lamer'],43,...çais de recherche pour lexploitation de la mer) FTP data distribution site. An example...,381,6,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,An example file name is {FLOATID}_prof.nc.,"['FLOATED', 'FLOAT ID', 'FLOATIE']",43,...ribution site. An example file name is {FLOATID}_prof.nc. Depth was calculated using th...,442,7,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,An example file name is {FLOATID}_prof.nc.,"['NC', 'no', 'BC', 'PC', 'NFC', 'NYC', 'JC', 'NEC', 'NGC', 'NP', 'NPC', 'QC', 'UNC', 'nu', 'CNC', 'NAC', 'NCA', 'NCO', 'NCR', 'NRC', 'PNC', 'WC', 'NY', 'SNC', 'BNC', 'FNC', 'NBC', 'AC', 'ANC', 'Ac', 'C', 'CC', 'DC', 'EC', 'ENC', 'FC', 'GNC', 'INC', 'Inc', 'KC', 'LC', 'MC', 'N', 'NB', 'NCB', 'NCC', 'NCE', 'NCM', 'NCP', 'NCQ', 'NCS', 'NCW', 'NCY', 'ND', 'NE', 'NF', 'NG', 'NH', 'NHC', 'NI', 'NIC', 'NJ', 'NK', 'NL', 'NM', 'NO', 'NR', 'NS', 'NSC', 'NT', 'NTC', 'NU', 'NV', 'NW', 'NZ', 'Na', 'Nb', 'Nd', 'Ne', 'Ni', 'No', 'Np', 'RC', 'SC', 'Sc', 'TC', 'TNC', 'Tc', 'UC', 'VC', 'VNC', 'ZC', 'ac', 'c', 'cc', 'enc', 'inc', 'kc', 'n', '°C', 'DNC', 'GC', 'HC', 'IC', 'MNC', 'NCD', 'NCI', 'NCL', 'NCT', 'NDC', 'NMC', 'NOC', 'NVC', 'OC', 'RNC', 'YC', 'bc', 'nm', 'né', 'pc']",43,... An example file name is {FLOATID}_prof.nc. Depth was calculated using the Python ...,456,2,TYPOS,misspelling,499,ARGO_Core,Argo Float Core Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,['Institute'],43,...dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitatio...,505,8,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,"['Français', 'Francis', 'Francois', 'François', 'franchise', 'Frances', 'Frankie', 'francs', 'fracas', 'Francoise', 'Franglais', 'Francoist', 'Françoise']",43,...as retrieved from the IFREMER (Institut français de recherche pour lexploitation de la m...,514,8,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
EN_DIACRITICS_REPLACE,"‘recherche’ is an imported foreign name or expression, which originally has a diacritic.",This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,['recherché'],43,... from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data ...,526,9,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,"['exploitation', 'l exploitation', 'sexploitation']",43,...ER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site. ...,541,13,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,This dataset was retrieved from the IFREMER (Institut français de recherche pour lexploitation de la mer) FTP data distribution site.,['lamer'],43,...çais de recherche pour lexploitation de la mer) FTP data distribution site. An example...,558,6,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,An example file name is {FLOATID}_sprof.nc.,"['FLOATED', 'FLOAT ID', 'FLOATIE']",43,...ribution site. An example file name is {FLOATID}_sprof.nc. Depth was calculated using t...,619,7,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,An example file name is {FLOATID}_sprof.nc.,"['spoof', 'Prof', 'prof', 'sprog']",43,...site. An example file name is {FLOATID}_sprof.nc. Depth was calculated using the Pyth...,628,5,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,An example file name is {FLOATID}_sprof.nc.,"['NC', 'no', 'BC', 'PC', 'NFC', 'NYC', 'JC', 'NEC', 'NGC', 'NP', 'NPC', 'QC', 'UNC', 'nu', 'CNC', 'NAC', 'NCA', 'NCO', 'NCR', 'NRC', 'PNC', 'WC', 'NY', 'SNC', 'BNC', 'FNC', 'NBC', 'AC', 'ANC', 'Ac', 'C', 'CC', 'DC', 'EC', 'ENC', 'FC', 'GNC', 'INC', 'Inc', 'KC', 'LC', 'MC', 'N', 'NB', 'NCB', 'NCC', 'NCE', 'NCM', 'NCP', 'NCQ', 'NCS', 'NCW', 'NCY', 'ND', 'NE', 'NF', 'NG', 'NH', 'NHC', 'NI', 'NIC', 'NJ', 'NK', 'NL', 'NM', 'NO', 'NR', 'NS', 'NSC', 'NT', 'NTC', 'NU', 'NV', 'NW', 'NZ', 'Na', 'Nb', 'Nd', 'Ne', 'Ni', 'No', 'Np', 'RC', 'SC', 'Sc', 'TC', 'TNC', 'Tc', 'UC', 'VC', 'VNC', 'ZC', 'ac', 'c', 'cc', 'enc', 'inc', 'kc', 'n', '°C', 'DNC', 'GC', 'HC', 'IC', 'MNC', 'NCD', 'NCI', 'NCL', 'NCT', 'NDC', 'NMC', 'NOC', 'NVC', 'OC', 'RNC', 'YC', 'bc', 'nm', 'né', 'pc']",43,...An example file name is {FLOATID}_sprof.nc. Depth was calculated using the Python ...,634,2,TYPOS,misspelling,498,ARGO_BGC,Argo Float Biogeochemical Profiles
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,Three biooptical instruments were plumbed to the underway uncontaminated seawater (intake depth 8m).,[],43,...ees S before heading to Honolulu. Three biooptical instruments were plumbed to the underwa...,274,10,TYPOS,misspelling,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
UNIT_SPACE,Insert a space between the numerical value and the unit symbol.,Three biooptical instruments were plumbed to the underway uncontaminated seawater (intake depth 8m).,['8\xa0m'],43,...y uncontaminated seawater (intake depth 8m). Data for each instrument were average...,364,2,PUNCTUATION,typographical,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,LISST:  Filtered values (<0.2 um) removed from all data.,"['LIST', 'LISZT', 'LI SST']",43,... matched to a timestamp on the minute.  LISST:  Filtered values (<0.2 um) removed fro...,465,5,TYPOS,misspelling,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
WHITESPACE_RULE,Possible typo: you repeated a whitespace,LISST:  Filtered values (<0.2 um) removed from all data.,[' '],43,...ed to a timestamp on the minute.  LISST:  Filtered values (<0.2 um) removed from a...,471,2,TYPOGRAPHY,whitespace,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"The summed volume concentration of particles (in uL/L), the standard LISST output, is presented for 3 size ranges: 1.25-2 µm, 2-20 µm, and 20-100 µm.","['UL', 'up', 'us', 'UK', 'SL', 'UV', 'DL', 'UA', 'URL', 'ml', 'UCL', 'UE', 'um', 'Jul', 'uh', 'cl', 'AL', 'AUL', 'Al', 'BUL', 'CL', 'CUL', 'Cl', 'FL', 'GUL', 'HL', 'HUL', 'IL', 'KUL', 'L', 'LL', 'Lu', 'ML', 'NL', 'OUL', 'PL', 'PUL', 'Pl', 'TL', 'Tl', 'U', 'UAL', 'UC', 'UDL', 'UG', 'UI', 'UIL', 'ULC', 'ULG', 'ULK', 'ULM', 'ULR', 'ULT', 'ULX', 'UML', 'UN', 'UNL', 'UO', 'UP', 'US', 'UT', 'UTL', 'UY', 'UZ', 'Ut', 'XL', 'YL', 'YUL', 'bl', 'fl', 'kl', 'l', 'll', 'pl', 'u', 'ult', 'u L', 'El', 'GL', 'RL', 'ULB', 'UW', 'UX', 'Ulm', 'mL']",43,"...d volume concentration of particles (in uL/L), the standard LISST output, is prese...",571,2,TYPOS,misspelling,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"The summed volume concentration of particles (in uL/L), the standard LISST output, is presented for 3 size ranges: 1.25-2 µm, 2-20 µm, and 20-100 µm.","['LIST', 'LISZT', 'LI SST']",43,"...on of particles (in uL/L), the standard LISST output, is presented for 3 size ranges:...",591,5,TYPOS,misspelling,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
MORFOLOGIK_RULE_EN_US,Possible spelling mistake found.,"AC-S: Filtered values (<0.2 um) removed from all data (see White et al., 2017, GRL); data corrected for residual temperature and scattering; AC-S chl a concentrations obtained from a Gaussian fit over absorbance spectra in the red portion of the spectrum, assuming in vivo chl-a specific absorption of 0.0203 m2/mg at 674 nm.","['GIRL', 'NRL', 'GPL', 'GIL', 'URL', 'GEL', 'ARL', 'GRC', 'IRL', 'GAL', 'GRE', 'GRP', 'GRU', 'CRL', 'GRS', 'BRL', 'GFL', 'GJL', 'GML', 'GR', 'GR5', 'GRA', 'GRD', 'GRH', 'GRI', 'GRJ', 'GRLE', 'GRN', 'GSL', 'GUL', 'ORL', 'PRL', 'RRL', 'TRL', 'GR L', 'GL', 'RL', 'GRR']",43,"... from all data (see White et al., 2017, GRL); data corrected for residual temperatu...",1014,3,TYPOS,misspelling,497,Gradients4_TN397_Optics_LISST_ACS_ECO,"Gradients 4 -TN397 - Optics - LISST, AC-S, and ECO"
